group,variable,value
05:00,24,61.13799209
06:00,24,62.3312687
07:00,24,63.3323092
08:00,24,63.30304565
09:00,24,63.39562934
10:00,24,63.27210234
11:00,24,63.68036606
12:00,24,67.14933863
13:00,24,64.6587069
14:00,24,66.25495693
15:00,24,64.78640279
16:00,24,68.36197314
17:00,24,71.18452674
18:00,24,69.34800693
19:00,24,70.29066847
20:00,24,64.62341979
21:00,24,64.7644852
22:00,24,68.77339179
23:00,24,63.23435054
00:00,25,63.12186122
01:00,25,62.18323742
02:00,25,61.4058549
03:00,25,61.058396
04:00,25,62.09852649
05:00,25,62.50314262
06:00,25,67.43015887
07:00,25,63.98228161
08:00,25,64.55439167
09:00,25,63.59990277
10:00,25,64.3071672
11:00,25,65.33254742
12:00,25,67.3014741
13:00,25,66.46167761
14:00,25,65.92682776
15:00,25,66.33350637
16:00,25,66.18382433
17:00,25,64.81221612
18:00,25,65.23222889
19:00,25,66.06781474
20:00,25,67.53998098
21:00,25,64.75781975
22:00,25,63.72574022
23:00,25,65.0507689
00:00,26,65.9146434
01:00,26,65.1075432
02:00,26,63.76808056
03:00,26,63.21421408
04:00,26,63.81029101
05:00,26,66.34532672
06:00,26,69.0067631
07:00,26,70.32591115
08:00,26,68.0493349
09:00,26,72.04085315
10:00,26,68.89641726
11:00,26,69.38294966
12:00,26,73.47081876
13:00,26,68.32936167
14:00,26,70.64908539
15:00,26,71.97742226
16:00,26,71.28831506
17:00,26,75.61659078
18:00,26,66.81287273
19:00,26,68.23694029
20:00,26,64.67081954
21:00,26,64.29025291
22:00,26,64.29834157
23:00,26,63.4832611
00:00,27,65.33061951
01:00,27,65.62485655
02:00,27,63.7808622
03:00,27,64.06134159
04:00,27,63.16140398
05:00,27,66.92161188
06:00,27,69.25747453
07:00,27,69.49325447
08:00,27,68.24644584
09:00,27,66.57793622
10:00,27,67.44408259
11:00,27,67.5726255
12:00,27,75.71740539
13:00,27,68.76196092
14:00,27,68.33328725
15:00,27,70.63978521
16:00,27,70.09579642
17:00,27,65.4797167
18:00,27,67.83806952
19:00,27,69.0063138
20:00,27,69.2132039
21:00,27,72.89689824
22:00,27,63.47595293
23:00,27,65.17055276
00:00,28,62.31160802
01:00,28,63.75311853
02:00,28,63.19174631
03:00,28,63.29935884
04:00,28,65.6223041
05:00,28,69.34058965
06:00,28,71.34435091
07:00,28,73.30272889
08:00,28,72.68794062
09:00,28,72.04947687
10:00,28,74.42993211
11:00,28,68.68258392
12:00,28,66.61309767
13:00,28,66.57062625
14:00,28,69.98002555
15:00,28,69.62305491
16:00,28,70.03717404
17:00,28,69.87299448
18:00,28,69.96578749
19:00,28,66.88283142
20:00,28,67.28951135
21:00,28,67.57307052
22:00,28,65.63130179
23:00,28,66.80700691
00:00,29,62.98257711
01:00,29,65.33241229
02:00,29,62.7825131
03:00,29,63.75632292
04:00,29,65.1391107
05:00,29,66.81924604
06:00,29,69.57623681
07:00,29,70.06191244
08:00,29,68.29949229
09:00,29,70.31039942
10:00,29,72.30290177
11:00,29,69.91994867
12:00,29,69.35884498
13:00,29,69.29575056
14:00,29,69.91842957
15:00,29,72.5064439
16:00,29,77.64886232
17:00,29,74.09269321
18:00,29,72.8812877
19:00,29,70.3442126
20:00,29,69.4247606
21:00,29,66.14059416
22:00,29,68.84486996
23:00,29,62.55446379
00:00,30,64.03939063
01:00,30,66.40166214
02:00,30,64.61113306
03:00,30,61.74741803
04:00,30,63.29035221
05:00,30,66.40309263
06:00,30,66.49269192
07:00,30,70.32759708
08:00,30,65.7580792
09:00,30,64.49347909
10:00,30,64.48512621
11:00,30,65.03394441
12:00,30,66.30146338
13:00,30,67.84689674
14:00,30,73.59437768
15:00,30,70.66774317
16:00,30,67.93975523
17:00,30,67.47490191
18:00,30,69.67862636
19:00,30,68.69303043
20:00,30,71.41347717
21:00,30,72.92182211
22:00,30,67.90567177
23:00,30,68.13999721
00:00,31,68.14581832
01:00,31,68.98286498
02:00,31,68.81176039
03:00,31,62.15566812
04:00,31,61.91898759
05:00,31,61.66189714
06:00,31,62.56160078
07:00,31,64.03782744
08:00,31,66.70670346
09:00,31,64.38604437
10:00,31,70.45207093
11:00,31,67.38419054
12:00,31,64.81579411
13:00,31,69.88406886
14:00,31,66.83594253
15:00,31,65.01437787
16:00,31,64.69303124
17:00,31,64.4304819
18:00,31,65.68422468
19:00,31,64.23281534
20:00,31,69.51227532
21:00,31,74.69516142
22:00,31,68.71835089
23:00,31,69.77354609
